País,ano,quantidade,valor_usd,produto,tipo
Itália,2014,1228338,2274045,Uvas Frescas,Importação
Itália,2015,1053083,1856161,Uvas Frescas,Importação
Itália,2016,589675,1002856,Uvas Frescas,Importação
Itália,2017,788663,1442078,Uvas Frescas,Importação
Itália,2018,334544,610245,Uvas Frescas,Importação
Itália,2019,591991,1020673,Uvas Frescas,Importação
Itália,2020,0,0,Uvas Frescas,Importação
Itália,2021,0,0,Uvas Frescas,Importação
Itália,2022,0,0,Uvas Frescas,Importação
Itália,2023,0,0,Uvas Frescas,Importação
México,1970,23240,11024,Uvas Frescas,Importação
México,1971,12000,4800,Uvas Frescas,Importação
México,1972,0,0,Uvas Frescas,Importação
México,1973,2500,1500,Uvas Frescas,Importação
México,1974,0,0,Uvas Frescas,Importação
México,1975,0,0,Uvas Frescas,Importação
México,1976,0,0,Uvas Frescas,Importação
México,1977,0,0,Uvas Frescas,Importação
México,1978,0,0,Uvas Frescas,Importação
México,1979,59980,53982,Uvas Frescas,Importação
México,1980,0,0,Uvas Frescas,Importação
México,1981,0,0,Uvas Frescas,Importação
México,1982,0,0,Uvas Frescas,Importação
México,1983,0,0,Uvas Frescas,Importação
México,1984,0,0,Uvas Frescas,Importação
México,1985,0,0,Uvas Frescas,Importação
México,1986,0,0,Uvas Frescas,Importação
México,1987,0,0,Uvas Frescas,Importação
México,1988,0,0,Uvas Frescas,Importação
México,1989,0,0,Uvas Frescas,Importação
México,1990,0,0,Uvas Frescas,Importação
México,1991,0,0,Uvas Frescas,Importação
México,1992,0,0,Uvas Frescas,Importação
México,1993,0,0,Uvas Frescas,Importação
México,1994,0,0,Uvas Frescas,Importação
México,1995,4504,8548,Uvas Frescas,Importação
México,1996,0,0,Uvas Frescas,Importação
México,1997,0,0,Uvas Frescas,Importação
México,1998,0,0,Uvas Frescas,Importação
México,1999,37170,28860,Uvas Frescas,Importação
México,2000,0,0,Uvas Frescas,Importação
México,2001,0,0,Uvas Frescas,Importação
México,2002,0,0,Uvas Frescas,Importação
México,2003,0,0,Uvas Frescas,Importação
México,2004,0,0,Uvas Frescas,Importação
México,2005,0,0,Uvas Frescas,Importação
México,2006,0,0,Uvas Frescas,Importação
México,2007,0,0,Uvas Frescas,Importação
México,2008,16656,42034,Uvas Frescas,Importação
México,2009,31200,93644,Uvas Frescas,Importação
México,2010,432639,1025498,Uvas Frescas,Importação
México,2011,233856,601883,Uvas Frescas,Importação
México,2012,173184,388467,Uvas Frescas,Importação
México,2013,298656,742610,Uvas Frescas,Importação
México,2014,184747,398096,Uvas Frescas,Importação
México,2015,133608,307654,Uvas Frescas,Importação
México,2016,0,0,Uvas Frescas,Importação
México,2017,0,0,Uvas Frescas,Importação
México,2018,0,0,Uvas Frescas,Importação
México,2019,0,0,Uvas Frescas,Importação
México,2020,0,0,Uvas Frescas,Importação
México,2021,0,0,Uvas Frescas,Importação
México,2022,414622,902301,Uvas Frescas,Importação
México,2023,0,0,Uvas Frescas,Importação
Peru,1970,0,0,Uvas Frescas,Importação
Peru,1971,0,0,Uvas Frescas,Importação
Peru,1972,0,0,Uvas Frescas,Importação
Peru,1973,0,0,Uvas Frescas,Importação
Peru,1974,0,0,Uvas Frescas,Importação
Peru,1975,0,0,Uvas Frescas,Importação
Peru,1976,0,0,Uvas Frescas,Importação
Peru,1977,0,0,Uvas Frescas,Importação
Peru,1978,1500,1425,Uvas Frescas,Importação
Peru,1979,0,0,Uvas Frescas,Importação
Peru,1980,3500,2625,Uvas Frescas,Importação
Peru,1981,0,0,Uvas Frescas,Importação
Peru,1982,0,0,Uvas Frescas,Importação
Peru,1983,0,0,Uvas Frescas,Importação
Peru,1984,0,0,Uvas Frescas,Importação
Peru,1985,0,0,Uvas Frescas,Importação
Peru,1986,0,0,Uvas Frescas,Importação
Peru,1987,0,0,Uvas Frescas,Importação
Peru,1988,0,0,Uvas Frescas,Importação
Peru,1989,0,0,Uvas Frescas,Importação
Peru,1990,0,0,Uvas Frescas,Importação
Peru,1991,0,0,Uvas Frescas,Importação
Peru,1992,0,0,Uvas Frescas,Importação
Peru,1993,0,0,Uvas Frescas,Importação
Peru,1994,0,0,Uvas Frescas,Importação
Peru,1995,0,0,Uvas Frescas,Importação
Peru,1996,0,0,Uvas Frescas,Importação
Peru,1997,0,0,Uvas Frescas,Importação
Peru,1998,0,0,Uvas Frescas,Importação
Peru,1999,1700,1394,Uvas Frescas,Importação
Peru,2000,0,0,Uvas Frescas,Importação
Peru,2001,0,0,Uvas Frescas,Importação
Peru,2002,0,0,Uvas Frescas,Importação
Peru,2003,0,0,Uvas Frescas,Importação
Peru,2004,0,0,Uvas Frescas,Importação
Peru,2005,0,0,Uvas Frescas,Importação
Peru,2006,0,0,Uvas Frescas,Importação
Peru,2007,0,0,Uvas Frescas,Importação
Peru,2008,0,0,Uvas Frescas,Importação
Peru,2009,75550,135846,Uvas Frescas,Importação
Peru,2010,504154,1097870,Uvas Frescas,Importação
Peru,2011,240389,580014,Uvas Frescas,Importação
Peru,2012,426468,1040103,Uvas Frescas,Importação
Peru,2013,728022,1798788,Uvas Frescas,Importação
Peru,2014,3184984,6629415,Uvas Frescas,Importação
Peru,2015,2645931,4885560,Uvas Frescas,Importação
Peru,2016,4399499,7646918,Uvas Frescas,Importação
Peru,2017,2553897,4729591,Uvas Frescas,Importação
Peru,2018,947045,1936467,Uvas Frescas,Importação
Peru,2019,1585923,2862870,Uvas Frescas,Importação
Peru,2020,487080,852856,Uvas Frescas,Importação
Peru,2021,75768,151819,Uvas Frescas,Importação
Peru,2022,0,0,Uvas Frescas,Importação
Peru,2023,1086032,2635488,Uvas Frescas,Importação
Paraguai,1970,0,0,Uvas Frescas,Importação
Paraguai,1971,0,0,Uvas Frescas,Importação
Paraguai,1972,0,0,Uvas Frescas,Importação
Paraguai,1973,0,0,Uvas Frescas,Importação
Paraguai,1974,0,0,Uvas Frescas,Importação
Paraguai,1975,0,0,Uvas Frescas,Importação
Paraguai,1976,0,0,Uvas Frescas,Importação
Paraguai,1977,0,0,Uvas Frescas,Importação
Paraguai,1978,0,0,Uvas Frescas,Importação
Paraguai,1979,0,0,Uvas Frescas,Importação
Paraguai,1980,0,0,Uvas Frescas,Importação
Paraguai,1981,0,0,Uvas Frescas,Importação
Paraguai,1982,0,0,Uvas Frescas,Importação
Paraguai,1983,0,0,Uvas Frescas,Importação
Paraguai,1984,0,0,Uvas Frescas,Importação
Paraguai,1985,0,0,Uvas Frescas,Importação
Paraguai,1986,0,0,Uvas Frescas,Importação
Paraguai,1987,0,0,Uvas Frescas,Importação
Paraguai,1988,0,0,Uvas Frescas,Importação
Paraguai,1989,0,0,Uvas Frescas,Importação
Paraguai,1990,0,0,Uvas Frescas,Importação
Paraguai,1991,0,0,Uvas Frescas,Importação
Paraguai,1992,50004,50004,Uvas Frescas,Importação
Paraguai,1993,0,0,Uvas Frescas,Importação
Paraguai,1994,100000,83333,Uvas Frescas,Importação
Paraguai,1995,0,0,Uvas Frescas,Importação
Paraguai,1996,4723,5495,Uvas Frescas,Importação
Paraguai,1997,0,0,Uvas Frescas,Importação
Paraguai,1998,0,0,Uvas Frescas,Importação
Paraguai,1999,0,0,Uvas Frescas,Importação
Paraguai,2000,0,0,Uvas Frescas,Importação
Paraguai,2001,0,0,Uvas Frescas,Importação
Paraguai,2002,0,0,Uvas Frescas,Importação
Paraguai,2003,0,0,Uvas Frescas,Importação
Paraguai,2004,0,0,Uvas Frescas,Importação
Paraguai,2005,0,0,Uvas Frescas,Importação
Paraguai,2006,0,0,Uvas Frescas,Importação
Paraguai,2007,0,0,Uvas Frescas,Importação
Paraguai,2008,0,0,Uvas Frescas,Importação
Paraguai,2009,0,0,Uvas Frescas,Importação
Paraguai,2010,0,0,Uvas Frescas,Importação
Paraguai,2011,0,0,Uvas Frescas,Importação
Paraguai,2012,0,0,Uvas Frescas,Importação
Paraguai,2013,0,0,Uvas Frescas,Importação
Paraguai,2014,0,0,Uvas Frescas,Importação
Paraguai,2015,0,0,Uvas Frescas,Importação
Paraguai,2016,0,0,Uvas Frescas,Importação
Paraguai,2017,0,0,Uvas Frescas,Importação
Paraguai,2018,0,0,Uvas Frescas,Importação
Paraguai,2019,0,0,Uvas Frescas,Importação
Paraguai,2020,0,0,Uvas Frescas,Importação
Paraguai,2021,0,0,Uvas Frescas,Importação
Paraguai,2022,0,0,Uvas Frescas,Importação
Paraguai,2023,0,0,Uvas Frescas,Importação
Portugal,1970,28150,13872,Uvas Frescas,Importação
Portugal,1971,800,438,Uvas Frescas,Importação
Portugal,1972,1000,2069,Uvas Frescas,Importação
Portugal,1973,0,0,Uvas Frescas,Importação
Portugal,1974,0,0,Uvas Frescas,Importação
Portugal,1975,0,0,Uvas Frescas,Importação
Portugal,1976,0,0,Uvas Frescas,Importação
Portugal,1977,0,0,Uvas Frescas,Importação
Portugal,1978,0,0,Uvas Frescas,Importação
Portugal,1979,0,0,Uvas Frescas,Importação
Portugal,1980,0,0,Uvas Frescas,Importação
Portugal,1981,0,0,Uvas Frescas,Importação
Portugal,1982,0,0,Uvas Frescas,Importação
Portugal,1983,0,0,Uvas Frescas,Importação
Portugal,1984,0,0,Uvas Frescas,Importação
Portugal,1985,0,0,Uvas Frescas,Importação
Portugal,1986,0,0,Uvas Frescas,Importação
Portugal,1987,0,0,Uvas Frescas,Importação
Portugal,1988,0,0,Uvas Frescas,Importação
Portugal,1989,0,0,Uvas Frescas,Importação
Portugal,1990,0,0,Uvas Frescas,Importação
Portugal,1991,0,0,Uvas Frescas,Importação
Portugal,1992,0,0,Uvas Frescas,Importação
Portugal,1993,0,0,Uvas Frescas,Importação
Portugal,1994,0,0,Uvas Frescas,Importação
Portugal,1995,0,0,Uvas Frescas,Importação
Portugal,1996,0,0,Uvas Frescas,Importação
Portugal,1997,8500,11900,Uvas Frescas,Importação
Portugal,1998,0,0,Uvas Frescas,Importação
Portugal,1999,0,0,Uvas Frescas,Importação
Portugal,2000,0,0,Uvas Frescas,Importação
Portugal,2001,0,0,Uvas Frescas,Importação
Portugal,2002,0,0,Uvas Frescas,Importação
Portugal,2003,0,0,Uvas Frescas,Importação
Portugal,2004,0,0,Uvas Frescas,Importação
Portugal,2005,0,0,Uvas Frescas,Importação
Portugal,2006,0,0,Uvas Frescas,Importação
Portugal,2007,0,0,Uvas Frescas,Importação
Portugal,2008,6640,13583,Uvas Frescas,Importação
Portugal,2009,0,0,Uvas Frescas,Importação
Portugal,2010,0,0,Uvas Frescas,Importação
Portugal,2011,0,0,Uvas Frescas,Importação
Portugal,2012,0,0,Uvas Frescas,Importação
Portugal,2013,0,0,Uvas Frescas,Importação
Portugal,2014,0,0,Uvas Frescas,Importação
Portugal,2015,0,0,Uvas Frescas,Importação
Portugal,2016,0,0,Uvas Frescas,Importação
Portugal,2017,0,0,Uvas Frescas,Importação
Portugal,2018,0,0,Uvas Frescas,Importação
Portugal,2019,0,0,Uvas Frescas,Importação
Portugal,2020,0,0,Uvas Frescas,Importação
Portugal,2021,0,0,Uvas Frescas,Importação
Portugal,2022,0,0,Uvas Frescas,Importação
Portugal,2023,0,0,Uvas Frescas,Importação
Panamá,1970,0,0,Uvas Frescas,Importação
Panamá,1971,0,0,Uvas Frescas,Importação
Panamá,1972,50,51,Uvas Frescas,Importação
Panamá,1973,0,0,Uvas Frescas,Importação
Panamá,1974,0,0,Uvas Frescas,Importação
Panamá,1975,0,0,Uvas Frescas,Importação
Panamá,1976,0,0,Uvas Frescas,Importação
Panamá,1977,0,0,Uvas Frescas,Importação
Panamá,1978,0,0,Uvas Frescas,Importação
Panamá,1979,0,0,Uvas Frescas,Importação
Panamá,1980,0,0,Uvas Frescas,Importação
Panamá,1981,0,0,Uvas Frescas,Importação
Panamá,1982,0,0,Uvas Frescas,Importação
Panamá,1983,0,0,Uvas Frescas,Importação
Panamá,1984,0,0,Uvas Frescas,Importação
Panamá,1985,0,0,Uvas Frescas,Importação
Panamá,1986,0,0,Uvas Frescas,Importação
Panamá,1987,0,0,Uvas Frescas,Importação
Panamá,1988,0,0,Uvas Frescas,Importação
Panamá,1989,0,0,Uvas Frescas,Importação
Panamá,1990,0,0,Uvas Frescas,Importação
Panamá,1991,0,0,Uvas Frescas,Importação
Panamá,1992,0,0,Uvas Frescas,Importação
Panamá,1993,0,0,Uvas Frescas,Importação
Panamá,1994,0,0,Uvas Frescas,Importação
Panamá,1995,0,0,Uvas Frescas,Importação
Panamá,1996,0,0,Uvas Frescas,Importação
Panamá,1997,0,0,Uvas Frescas,Importação
Panamá,1998,0,0,Uvas Frescas,Importação
Panamá,1999,0,0,Uvas Frescas,Importação
Panamá,2000,0,0,Uvas Frescas,Importação
Panamá,2001,0,0,Uvas Frescas,Importação
Panamá,2002,0,0,Uvas Frescas,Importação
Panamá,2003,0,0,Uvas Frescas,Importação
Panamá,2004,0,0,Uvas Frescas,Importação
Panamá,2005,0,0,Uvas Frescas,Importação
Panamá,2006,0,0,Uvas Frescas,Importação
Panamá,2007,0,0,Uvas Frescas,Importação
Panamá,2008,0,0,Uvas Frescas,Importação
Panamá,2009,0,0,Uvas Frescas,Importação
Panamá,2010,0,0,Uvas Frescas,Importação
Panamá,2011,0,0,Uvas Frescas,Importação
Panamá,2012,0,0,Uvas Frescas,Importação
Panamá,2013,0,0,Uvas Frescas,Importação
Panamá,2014,0,0,Uvas Frescas,Importação
Panamá,2015,0,0,Uvas Frescas,Importação
Panamá,2016,0,0,Uvas Frescas,Importação
Panamá,2017,0,0,Uvas Frescas,Importação
Panamá,2018,0,0,Uvas Frescas,Importação
Panamá,2019,0,0,Uvas Frescas,Importação
Panamá,2020,0,0,Uvas Frescas,Importação
Panamá,2021,0,0,Uvas Frescas,Importação
Panamá,2022,0,0,Uvas Frescas,Importação
Panamá,2023,0,0,Uvas Frescas,Importação
Reino Unido,1970,0,0,Uvas Frescas,Importação
Reino Unido,1971,0,0,Uvas Frescas,Importação
Reino Unido,1972,120,85,Uvas Frescas,Importação
Reino Unido,1973,0,0,Uvas Frescas,Importação
Reino Unido,1974,0,0,Uvas Frescas,Importação
Reino Unido,1975,0,0,Uvas Frescas,Importação
Reino Unido,1976,0,0,Uvas Frescas,Importação
Reino Unido,1977,0,0,Uvas Frescas,Importação
Reino Unido,1978,0,0,Uvas Frescas,Importação
Reino Unido,1979,0,0,Uvas Frescas,Importação
Reino Unido,1980,0,0,Uvas Frescas,Importação
Reino Unido,1981,0,0,Uvas Frescas,Importação
Reino Unido,1982,0,0,Uvas Frescas,Importação
Reino Unido,1983,0,0,Uvas Frescas,Importação
Reino Unido,1984,0,0,Uvas Frescas,Importação
Reino Unido,1985,0,0,Uvas Frescas,Importação
Reino Unido,1986,0,0,Uvas Frescas,Importação
Reino Unido,1987,0,0,Uvas Frescas,Importação
Reino Unido,1988,0,0,Uvas Frescas,Importação
Reino Unido,1989,0,0,Uvas Frescas,Importação
Reino Unido,1990,0,0,Uvas Frescas,Importação
Reino Unido,1991,0,0,Uvas Frescas,Importação
Reino Unido,1992,0,0,Uvas Frescas,Importação
Reino Unido,1993,0,0,Uvas Frescas,Importação
Reino Unido,1994,0,0,Uvas Frescas,Importação
Reino Unido,1995,0,0,Uvas Frescas,Importação
Reino Unido,1996,0,0,Uvas Frescas,Importação
Reino Unido,1997,0,0,Uvas Frescas,Importação
Reino Unido,1998,0,0,Uvas Frescas,Importação
Reino Unido,1999,0,0,Uvas Frescas,Importação
Reino Unido,2000,0,0,Uvas Frescas,Importação
Reino Unido,2001,0,0,Uvas Frescas,Importação
Reino Unido,2002,0,0,Uvas Frescas,Importação
Reino Unido,2003,0,0,Uvas Frescas,Importação
Reino Unido,2004,0,0,Uvas Frescas,Importação
Reino Unido,2005,0,0,Uvas Frescas,Importação
Reino Unido,2006,0,0,Uvas Frescas,Importação
Reino Unido,2007,0,0,Uvas Frescas,Importação
Reino Unido,2008,0,0,Uvas Frescas,Importação
Reino Unido,2009,0,0,Uvas Frescas,Importação
Reino Unido,2010,0,0,Uvas Frescas,Importação
Reino Unido,2011,0,0,Uvas Frescas,Importação
Reino Unido,2012,0,0,Uvas Frescas,Importação
Reino Unido,2013,0,0,Uvas Frescas,Importação
Reino Unido,2014,0,0,Uvas Frescas,Importação
Reino Unido,2015,0,0,Uvas Frescas,Importação
Reino Unido,2016,0,0,Uvas Frescas,Importação
Reino Unido,2017,0,0,Uvas Frescas,Importação
Reino Unido,2018,0,0,Uvas Frescas,Importação
Reino Unido,2019,0,0,Uvas Frescas,Importação
Reino Unido,2020,0,0,Uvas Frescas,Importação
Reino Unido,2021,0,0,Uvas Frescas,Importação
Reino Unido,2022,0,0,Uvas Frescas,Importação
Reino Unido,2023,0,0,Uvas Frescas,Importação
Uruguai,1970,0,0,Uvas Frescas,Importação
Uruguai,1971,0,0,Uvas Frescas,Importação
Uruguai,1972,0,0,Uvas Frescas,Importação
Uruguai,1973,6300,3020,Uvas Frescas,Importação
Uruguai,1974,0,0,Uvas Frescas,Importação
Uruguai,1975,0,0,Uvas Frescas,Importação
Uruguai,1976,0,0,Uvas Frescas,Importação
Uruguai,1977,0,0,Uvas Frescas,Importação
Uruguai,1978,0,0,Uvas Frescas,Importação
Uruguai,1979,0,0,Uvas Frescas,Importação
Uruguai,1980,0,0,Uvas Frescas,Importação
Uruguai,1981,0,0,Uvas Frescas,Importação
Uruguai,1982,0,0,Uvas Frescas,Importação
Uruguai,1983,0,0,Uvas Frescas,Importação
Uruguai,1984,0,0,Uvas Frescas,Importação
Uruguai,1985,0,0,Uvas Frescas,Importação
Uruguai,1986,0,0,Uvas Frescas,Importação
Uruguai,1987,0,0,Uvas Frescas,Importação
Uruguai,1988,0,0,Uvas Frescas,Importação
Uruguai,1989,1050000,920000,Uvas Frescas,Importação
Uruguai,1990,0,0,Uvas Frescas,Importação
Uruguai,1991,8627,8196,Uvas Frescas,Importação
Uruguai,1992,7949,7551,Uvas Frescas,Importação
Uruguai,1993,1000,872,Uvas Frescas,Importação
Uruguai,1994,3400,3720,Uvas Frescas,Importação
Uruguai,1995,16500,21450,Uvas Frescas,Importação
Uruguai,1996,23660,30150,Uvas Frescas,Importação
Uruguai,1997,26816,22656,Uvas Frescas,Importação
Uruguai,1998,25328,24952,Uvas Frescas,Importação
Uruguai,1999,9296,8130,Uvas Frescas,Importação
Uruguai,2000,1080,960,Uvas Frescas,Importação
Uruguai,2001,0,0,Uvas Frescas,Importação
Uruguai,2002,0,0,Uvas Frescas,Importação
Uruguai,2003,0,0,Uvas Frescas,Importação
Uruguai,2004,0,0,Uvas Frescas,Importação
Uruguai,2005,0,0,Uvas Frescas,Importação
Uruguai,2006,3600,2200,Uvas Frescas,Importação
Uruguai,2007,0,0,Uvas Frescas,Importação
Uruguai,2008,0,0,Uvas Frescas,Importação
Uruguai,2009,0,0,Uvas Frescas,Importação
Uruguai,2010,0,0,Uvas Frescas,Importação
Uruguai,2011,0,0,Uvas Frescas,Importação
Uruguai,2012,0,0,Uvas Frescas,Importação
Uruguai,2013,0,0,Uvas Frescas,Importação
Uruguai,2014,0,0,Uvas Frescas,Importação
Uruguai,2015,0,0,Uvas Frescas,Importação
Uruguai,2016,0,0,Uvas Frescas,Importação
Uruguai,2017,0,0,Uvas Frescas,Importação
Uruguai,2018,0,0,Uvas Frescas,Importação
Uruguai,2019,0,0,Uvas Frescas,Importação
Uruguai,2020,0,0,Uvas Frescas,Importação
Uruguai,2021,0,0,Uvas Frescas,Importação
Uruguai,2022,0,0,Uvas Frescas,Importação
Uruguai,2023,0,0,Uvas Frescas,Importação
Venezuela,1970,0,0,Uvas Frescas,Importação
Venezuela,1971,400,511,Uvas Frescas,Importação
Venezuela,1972,3357,7565,Uvas Frescas,Importação
Venezuela,1973,4672,9185,Uvas Frescas,Importação
Venezuela,1974,4006,6239,Uvas Frescas,Importação
Venezuela,1975,12734,20457,Uvas Frescas,Importação
Venezuela,1976,500,1168,Uvas Frescas,Importação
Venezuela,1977,0,0,Uvas Frescas,Importação
Venezuela,1978,0,0,Uvas Frescas,Importação
Venezuela,1979,0,0,Uvas Frescas,Importação
Venezuela,1980,0,0,Uvas Frescas,Importação
Venezuela,1981,0,0,Uvas Frescas,Importação
Venezuela,1982,0,0,Uvas Frescas,Importação
Venezuela,1983,0,0,Uvas Frescas,Importação
Venezuela,1984,0,0,Uvas Frescas,Importação
Venezuela,1985,0,0,Uvas Frescas,Importação
Venezuela,1986,0,0,Uvas Frescas,Importação
Venezuela,1987,0,0,Uvas Frescas,Importação
Venezuela,1988,0,0,Uvas Frescas,Importação
Venezuela,1989,0,0,Uvas Frescas,Importação
Venezuela,1990,0,0,Uvas Frescas,Importação
Venezuela,1991,0,0,Uvas Frescas,Importação
Venezuela,1992,0,0,Uvas Frescas,Importação
Venezuela,1993,750,450,Uvas Frescas,Importação
Venezuela,1994,36940,9122,Uvas Frescas,Importação
Venezuela,1995,284005,26013,Uvas Frescas,Importação
Venezuela,1996,57195,26287,Uvas Frescas,Importação
Venezuela,1997,18967,9207,Uvas Frescas,Importação
Venezuela,1998,2115,1050,Uvas Frescas,Importação
Venezuela,1999,0,0,Uvas Frescas,Importação
Venezuela,2000,0,0,Uvas Frescas,Importação
Venezuela,2001,0,0,Uvas Frescas,Importação
Venezuela,2002,0,0,Uvas Frescas,Importação
Venezuela,2003,0,0,Uvas Frescas,Importação
Venezuela,2004,0,0,Uvas Frescas,Importação
Venezuela,2005,0,0,Uvas Frescas,Importação
Venezuela,2006,0,0,Uvas Frescas,Importação
Venezuela,2007,0,0,Uvas Frescas,Importação
Venezuela,2008,0,0,Uvas Frescas,Importação
Venezuela,2009,0,0,Uvas Frescas,Importação
Venezuela,2010,0,0,Uvas Frescas,Importação
Venezuela,2011,0,0,Uvas Frescas,Importação
Venezuela,2012,0,0,Uvas Frescas,Importação
Venezuela,2013,0,0,Uvas Frescas,Importação
Venezuela,2014,0,0,Uvas Frescas,Importação
Venezuela,2015,0,0,Uvas Frescas,Importação
Venezuela,2016,0,0,Uvas Frescas,Importação
Venezuela,2017,0,0,Uvas Frescas,Importação
Venezuela,2018,0,0,Uvas Frescas,Importação
Venezuela,2019,0,0,Uvas Frescas,Importação
Venezuela,2020,0,0,Uvas Frescas,Importação
Venezuela,2021,0,0,Uvas Frescas,Importação
Venezuela,2022,0,0,Uvas Frescas,Importação
Venezuela,2023,0,0,Uvas Frescas,Importação
Não consta na tabela,1970,0,0,Uvas Frescas,Importação
Não consta na tabela,1971,0,0,Uvas Frescas,Importação
Não consta na tabela,1972,0,0,Uvas Frescas,Importação
Não consta na tabela,1973,0,0,Uvas Frescas,Importação
Não consta na tabela,1974,0,0,Uvas Frescas,Importação
Não consta na tabela,1975,0,0,Uvas Frescas,Importação
Não consta na tabela,1976,0,0,Uvas Frescas,Importação
Não consta na tabela,1977,0,0,Uvas Frescas,Importação
Não consta na tabela,1978,0,0,Uvas Frescas,Importação
Não consta na tabela,1979,0,0,Uvas Frescas,Importação
Não consta na tabela,1980,0,0,Uvas Frescas,Importação
Não consta na tabela,1981,0,0,Uvas Frescas,Importação
Não consta na tabela,1982,0,0,Uvas Frescas,Importação
Não consta na tabela,1983,0,0,Uvas Frescas,Importação
Não consta na tabela,1984,0,0,Uvas Frescas,Importação
Não consta na tabela,1985,0,0,Uvas Frescas,Importação
Não consta na tabela,1986,0,0,Uvas Frescas,Importação
Não consta na tabela,1987,0,0,Uvas Frescas,Importação
Não consta na tabela,1988,0,0,Uvas Frescas,Importação
Não consta na tabela,1989,0,0,Uvas Frescas,Importação
Não consta na tabela,1990,0,0,Uvas Frescas,Importação
Não consta na tabela,1991,0,0,Uvas Frescas,Importação
Não consta na tabela,1992,0,0,Uvas Frescas,Importação
Não consta na tabela,1993,0,0,Uvas Frescas,Importação
Não consta na tabela,1994,0,0,Uvas Frescas,Importação
Não consta na tabela,1995,0,0,Uvas Frescas,Importação
Não consta na tabela,1996,17722,14976,Uvas Frescas,Importação
Não consta na tabela,1997,0,0,Uvas Frescas,Importação
Não consta na tabela,1998,0,0,Uvas Frescas,Importação
Não consta na tabela,1999,0,0,Uvas Frescas,Importação
Não consta na tabela,2000,0,0,Uvas Frescas,Importação
Não consta na tabela,2001,0,0,Uvas Frescas,Importação
Não consta na tabela,2002,0,0,Uvas Frescas,Importação
Não consta na tabela,2003,0,0,Uvas Frescas,Importação
Não consta na tabela,2004,0,0,Uvas Frescas,Importação
Não consta na tabela,2005,0,0,Uvas Frescas,Importação
Não consta na tabela,2006,0,0,Uvas Frescas,Importação
Não consta na tabela,2007,0,0,Uvas Frescas,Importação
Não consta na tabela,2008,0,0,Uvas Frescas,Importação
Não consta na tabela,2009,0,0,Uvas Frescas,Importação
Não consta na tabela,2010,0,0,Uvas Frescas,Importação
Não consta na tabela,2011,0,0,Uvas Frescas,Importação
Não consta na tabela,2012,0,0,Uvas Frescas,Importação
Não consta na tabela,2013,0,0,Uvas Frescas,Importação
Não consta na tabela,2014,0,0,Uvas Frescas,Importação
Não consta na tabela,2015,0,0,Uvas Frescas,Importação
Não consta na tabela,2016,0,0,Uvas Frescas,Importação
Não consta na tabela,2017,0,0,Uvas Frescas,Importação
Não consta na tabela,2018,0,0,Uvas Frescas,Importação
Não consta na tabela,2019,0,0,Uvas Frescas,Importação
Não consta na tabela,2020,0,0,Uvas Frescas,Importação
Não consta na tabela,2021,0,0,Uvas Frescas,Importação
Não consta na tabela,2022,0,0,Uvas Frescas,Importação
Não consta na tabela,2023,0,0,Uvas Frescas,Importação
Outros,1970,0,0,Uvas Frescas,Importação
Outros,1971,0,0,Uvas Frescas,Importação
Outros,1972,0,0,Uvas Frescas,Importação
Outros,1973,0,0,Uvas Frescas,Importação
Outros,1974,0,0,Uvas Frescas,Importação
Outros,1975,0,0,Uvas Frescas,Importação
Outros,1976,0,0,Uvas Frescas,Importação
Outros,1977,0,0,Uvas Frescas,Importação
Outros,1978,0,0,Uvas Frescas,Importação
Outros,1979,0,0,Uvas Frescas,Importação
Outros,1980,0,0,Uvas Frescas,Importação
Outros,1981,0,0,Uvas Frescas,Importação
Outros,1982,0,0,Uvas Frescas,Importação
Outros,1983,0,0,Uvas Frescas,Importação
Outros,1984,0,0,Uvas Frescas,Importação
Outros,1985,0,0,Uvas Frescas,Importação
Outros,1986,0,0,Uvas Frescas,Importação
Outros,1987,0,0,Uvas Frescas,Importação
Outros,1988,0,0,Uvas Frescas,Importação
Outros,1989,0,0,Uvas Frescas,Importação
Outros,1990,0,0,Uvas Frescas,Importação
Outros,1991,0,0,Uvas Frescas,Importação
Outros,1992,0,0,Uvas Frescas,Importação
Outros,1993,13716,22020,Uvas Frescas,Importação
Outros,1994,0,0,Uvas Frescas,Importação
Outros,1995,3616,3638,Uvas Frescas,Importação
Outros,1996,79,250,Uvas Frescas,Importação
Outros,1997,162376,41074,Uvas Frescas,Importação
Outros,1998,0,0,Uvas Frescas,Importação
Outros,1999,0,0,Uvas Frescas,Importação
Outros,2000,0,0,Uvas Frescas,Importação
Outros,2001,0,0,Uvas Frescas,Importação
Outros,2002,0,0,Uvas Frescas,Importação
Outros,2003,0,0,Uvas Frescas,Importação
Outros,2004,0,0,Uvas Frescas,Importação
Outros,2005,0,0,Uvas Frescas,Importação
Outros,2006,0,0,Uvas Frescas,Importação
Outros,2007,0,0,Uvas Frescas,Importação
Outros,2008,0,0,Uvas Frescas,Importação
Outros,2009,0,0,Uvas Frescas,Importação
Outros,2010,0,0,Uvas Frescas,Importação
Outros,2011,0,0,Uvas Frescas,Importação
Outros,2012,0,0,Uvas Frescas,Importação
Outros,2013,0,0,Uvas Frescas,Importação
Outros,2014,0,0,Uvas Frescas,Importação
Outros,2015,0,0,Uvas Frescas,Importação
Outros,2016,0,0,Uvas Frescas,Importação
